,order_id,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,OD_Year,OD_Month,SD_Year,SD_Month,Sales_z,Profit_z
4425,CA-2017-159464,2017-05-18,2017-05-19,First Class,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.6912,2017,5,2017,5,-0.1859910342430097,0.11113417452433048
4426,CA-2017-159464,2017-05-18,2017-05-19,First Class,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2,0.0,15.6744,2017,5,2017,5,-0.2789881552034377,-0.05541915111262366
4427,US-2017-103226,2017-09-22,2017-09-28,Standard Class,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231,2017,9,2017,9,-0.325197904748992,-0.07011819669038216
4428,CA-2017-119452,2017-03-21,2017-03-27,Standard Class,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88,6,0.0,523.7052,2017,3,2017,3,2.528735481246752,2.1132420221768906
4429,CA-2017-147725,2017-09-14,2017-09-14,Same Day,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0.0,18.447,2017,9,2017,9,-0.2549687124709048,-0.043583589235149885
4430,CA-2016-168893,2016-03-11,2016-08-11,Second Class,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20.0,4,0.0,9.6,2016,3,2016,8,-0.3367182520315295,-0.08134930225903018
4431,CA-2016-168893,2016-03-11,2016-08-11,Second Class,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,2016,3,2016,8,-0.3560044044460282,-0.11347256931535483
4432,CA-2016-168893,2016-03-11,2016-08-11,Second Class,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,9.158,2016,3,2016,8,-0.33013978074205824,-0.08323609384448911
4433,CA-2016-168893,2016-03-11,2016-08-11,Second Class,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0.0,2.625,2016,3,2016,8,-0.35476893544776167,-0.11112389797979036
4434,CA-2016-168893,2016-03-11,2016-08-11,Second Class,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3,0.0,160.1586,2016,3,2016,8,0.9836932511288335,0.561349113122137
4435,CA-2016-163398,2016-03-05,2016-08-05,Standard Class,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,1,0.8,-3.6003,2016,3,2016,8,-0.36530732555245615,-0.13769820489598364
4436,CA-2016-163398,2016-03-05,2016-08-05,Standard Class,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,0.2,2.7384,2016,3,2016,8,-0.324870585689711,-0.11063982068162058
4437,CA-2016-163398,2016-03-05,2016-08-05,Standard Class,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3,0.8,-71.2962,2016,3,2016,8,-0.3264397917680288,-0.426675703742293
4438,CA-2016-162726,2016-12-27,2017-02-01,Standard Class,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.368,2,0.2,3.6288,2016,12,2017,2,-0.35217284604620935,-0.10683891745154676
4439,CA-2016-162726,2016-12-27,2017-02-01,Standard Class,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,2016,12,2017,2,-0.3308136729229309,-0.09074057259389362
4440,US-2016-111290,2016-07-22,2016-07-26,Standard Class,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,0.0,36.2835,2016,7,2016,7,-0.19239300996130004,0.032556135004755286
4441,US-2016-111290,2016-07-22,2016-07-26,Standard Class,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,0.0,135.219,2016,7,2016,7,1.1809029843456416,0.45488796510242796
4442,US-2016-111290,2016-07-22,2016-07-26,Standard Class,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,0.0,10.512,2016,7,2016,7,-0.32195680426003304,-0.07745619382930499
4443,US-2016-111290,2016-07-22,2016-07-26,Standard Class,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,5,0.0,15.552,2016,7,2016,7,-0.3168223876438603,-0.05594164724398152
4444,US-2014-147704,2014-11-16,2014-11-21,Standard Class,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.8245,2014,11,2014,11,-0.24309537404600545,0.034865533755283076
4445,US-2014-147704,2014-11-16,2014-11-21,Standard Class,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,6,0.0,14.256,2014,11,2014,11,-0.3179776313824991,-0.0614739592230647
4446,US-2014-147704,2014-11-16,2014-11-21,Standard Class,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0.0,14.2688,2014,11,2014,11,-0.3220851646754373,-0.06141931910475276
4447,US-2014-147704,2014-11-16,2014-11-21,Standard Class,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,42.3625,2014,11,2014,11,-0.09692495100433893,0.058505922443680164
4448,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0.0,4.0192,2015,6,2015,6,-0.348655770664131,-0.10517239384303283
4449,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,6.48,1,0.0,3.1104,2015,6,2015,6,-0.3584111622348592,-0.10905184224318004
4450,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0.0,87.7443,2015,6,2015,6,-0.0692632814847085,0.2522299006630914
4451,CA-2016-147137,2016-04-07,2016-06-07,First Class,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636,2016,4,2016,6,-0.32805392399173805,-0.08546438616939762
4452,CA-2016-147137,2016-04-07,2016-06-07,First Class,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0.0,20.6612,2016,4,2016,6,-0.2982743076179364,-0.034131702519034156
4453,CA-2016-147137,2016-04-07,2016-06-07,First Class,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,2016,4,2016,6,1.6836185287506882,0.8412789767526541
4454,CA-2016-147137,2016-04-07,2016-06-07,First Class,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.0,0.5584,2016,4,2016,6,-0.32401057090650204,-0.1199457158316216
4455,US-2015-146745,2015-03-09,2015-08-09,Standard Class,Ann Steele,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2,0.2,-12.9568,2015,3,2015,8,-0.16091582709377628,-0.17763885075423347
4456,US-2015-146745,2015-03-09,2015-08-09,Standard Class,Ann Steele,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2,0.2,2.1492,2015,3,2015,8,-0.3585908668164252,-0.11315497362766672
4457,CA-2017-115175,2017-07-08,2017-12-08,Standard Class,Matt Collins,Consumer,United States,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,5,0.0,114.9385,2017,7,2017,12,0.023573388956464138,0.36831539327233814
4458,CA-2017-105851,2017-03-13,2017-03-20,Standard Class,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,-299.8116,2017,3,2017,3,1.7691883951747842,-1.4021529296874968
4459,US-2017-125717,2017-09-28,2017-01-10,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,3.2776,2017,9,2017,1,-0.31621909369146,-0.10833810569773042
4460,US-2017-125717,2017-09-28,2017-01-10,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,2017,9,2017,1,-0.13265086362174558,-0.2479880030808467
4461,US-2017-125717,2017-09-28,2017-01-10,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2017,9,2017,1,-0.2815489454907538,-0.11652558592603407
4462,US-2017-125717,2017-09-28,2017-01-10,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616,2017,9,2017,1,-0.24562086521908538,-0.37359539005779635
4463,US-2017-125717,2017-09-28,2017-01-10,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,5.2026,2017,9,2017,1,-0.3457804973590743,-0.10012074415472492
4464,US-2017-125717,2017-09-28,2017-01-10,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,26.224,2017,9,2017,1,-0.03219600252632671,-0.01038544860140769
4465,CA-2015-163895,2015-07-08,2015-11-08,Standard Class,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,0.2,1.1151,2015,7,2015,11,-0.36350707072641053,-0.11756929756097685
4466,CA-2017-168641,2017-11-24,2017-01-12,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9,0.0,7.371,2017,11,2017,1,-0.34252656082857486,-0.09086436661194408
4467,CA-2017-168641,2017-11-24,2017-01-12,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,78.9412,2017,11,2017,1,-0.09931566374124431,0.21465158616998406
4468,CA-2017-168641,2017-11-24,2017-01-12,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,2,0.2,-16.0784,2017,11,2017,1,0.14714916987658563,-0.190964209607556
4469,CA-2017-168641,2017-11-24,2017-01-12,Standard Class,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96,2,0.0,6.2208,2017,11,2017,1,-0.3480139685871094,-0.0957742934933804
4470,CA-2017-156895,2017-08-05,2017-12-05,Standard Class,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,2017,8,2017,12,-0.1633386299345328,-0.22384987706470183
4471,CA-2017-121300,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,-15.4666,2017,9,2017,9,-0.2666238381896168,-0.18835258270261537
4472,CA-2017-121300,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3,0.2,65.9934,2017,9,2017,9,0.016234382205722264,0.15938054524191833
4473,CA-2017-121300,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,-189.321,2017,9,2017,9,0.1834944214983182,-0.9304951596596513
4474,CA-2017-121300,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552,3,0.2,5.4432,2017,9,2017,9,-0.34385509112800955,-0.09909368068083031
4475,CA-2017-121300,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,7.4368,2017,9,2017,9,-0.33471582955122214,-0.09058348225374681
4476,CA-2017-121300,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,2.64,2017,9,2017,9,-0.35525349601591294,-0.11105986659114356
4477,CA-2017-130211,2017-10-22,2017-10-22,Same Day,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0.0,23.3163,2017,10,2017,10,0.16563627870519246,-0.022797719852626956
4478,CA-2017-130211,2017-10-22,2017-10-22,Same Day,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0.0,54.7756,2017,10,2017,10,0.030681346959478183,0.11149445780444976
4479,CA-2014-147235,2014-03-24,2014-03-28,Standard Class,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0.0,11.703,2014,3,2014,3,-0.328856176588015,-0.07237210157074939
4480,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,7,0.0,5.0358,2016,3,2016,8,-0.34432360664423534,-0.10083277319647728
4481,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0.0,14.2956,2016,3,2016,8,-0.29930119094117097,-0.06130491635703716
4482,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,12,0.2,15.7992,2016,3,2016,8,-0.2988776015703367,-0.05488640995908232
4483,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,3,0.0,56.9772,2016,3,2016,8,-0.18223649209243342,0.1208925581541022
4484,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,3.0212,2016,3,2016,8,-0.35389287561262717,-0.10943261556766631
4485,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,9.3312,2016,3,2016,8,-0.3376167749393597,-0.08249674474358076
4486,CA-2016-109365,2016-03-11,2016-08-11,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,2016,3,2016,8,0.13588875243524193,0.5221849545702106
4487,CA-2015-162621,2015-05-09,2015-11-09,Standard Class,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,5,0.8,-25.2185,2015,5,2015,11,-0.3427030563997558,-0.22998109596559474
4488,CA-2015-162621,2015-05-09,2015-11-09,Standard Class,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,9,0.2,-14.688,2015,5,2015,11,-0.2579049569732786,-0.18502892675592236
4489,CA-2015-162621,2015-05-09,2015-11-09,Standard Class,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.47,3,0.8,-7.8225,2015,5,2015,11,-0.36163621767189263,-0.15572176017228379
4490,CA-2017-105921,2017-08-14,2017-08-21,Standard Class,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,5.2287,2017,8,2017,8,0.30234974814194593,-0.10000932953847949
4491,CA-2014-150798,2014-01-12,2014-03-12,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.988,2,0.4,109.998,2014,1,2014,3,0.6901458171406998,0.3472255882317052
4492,CA-2014-150798,2014-01-12,2014-03-12,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,2,0.2,1.4224,2014,1,2014,3,-0.35576693767753026,-0.11625750784556615
4493,CA-2014-150798,2014-01-12,2014-03-12,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.288,7,0.2,12.7008,2014,1,2014,3,-0.31058407145521044,-0.06811273359796452
4494,CA-2014-150798,2014-01-12,2014-03-12,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,0.3,-51.984,2014,1,2014,3,1.0908421078875874,-0.34423657148731607
4495,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,2017,6,2017,6,1.1040046662347036,0.20036191460364075
4496,CA-2017-112753,2017-06-18,2017-06-23,Standard Class,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,19.0512,2017,6,2017,6,-0.30642519399611057,-0.04100440490045693
4497,CA-2017-155075,2017-02-12,2017-09-12,Standard Class,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,4,0.7,-462.8624,2017,2,2017,9,0.6439168135328348,-2.0981775392855644
4498,CA-2014-103401,2014-11-21,2014-11-26,Standard Class,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0.0,6.2208,2014,11,2014,11,-0.3480139685871094,-0.0957742934933804
4499,CA-2016-124814,2016-10-04,2016-04-16,Standard Class,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.2208,2016,10,2016,4,-0.3480139685871094,-0.0957742934933804
4500,CA-2016-124814,2016-10-04,2016-04-16,Standard Class,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,0.2,8.12,2016,10,2016,4,-0.3315838354153568,-0.08766706593884742
4501,CA-2014-116757,2014-06-30,2014-04-07,Standard Class,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.072,2014,6,2014,4,-0.32721958129161,-0.08360320713939741
4502,CA-2014-116757,2014-06-30,2014-04-07,Standard Class,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312,6,0.2,7.1928,2014,6,2014,4,-0.3346131412188987,-0.09162505950906803
4503,US-2014-138247,2014-12-24,2014-12-29,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,0.2,17.3656,2014,12,2014,12,-0.09017640216445691,-0.04819982548065956
4504,US-2014-138247,2014-12-24,2014-12-29,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0.0,101.3488,2014,12,2014,12,0.21195834361422553,0.31030423578611394
4505,US-2014-138247,2014-12-24,2014-12-29,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0.0,13.1985,2014,12,2014,12,-0.26796520453059197,-0.06598817212266382
4506,US-2014-138247,2014-12-24,2014-12-29,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485,2014,12,2014,12,0.9442801855789377,0.09601124115373018
4507,US-2014-138247,2014-12-24,2014-12-29,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0.0,0.2034,2014,12,2014,12,-0.33617272026606115,-0.12146112536292912
4508,US-2014-138247,2014-12-24,2014-12-29,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,2014,12,2014,12,-0.3303162763132392,-0.0987756581172179
4509,CA-2017-167003,2017-05-23,2017-05-29,Standard Class,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233,2017,5,2017,5,-0.0939758704604247,-0.14974891223931067
4510,CA-2016-119935,2016-10-11,2016-11-14,Standard Class,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0.0,17.158,2016,10,2016,11,-0.3089603122003458,-0.049086019899531215
4511,CA-2016-119935,2016-10-11,2016-11-14,Standard Class,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,0.0,39.3408,2016,10,2016,11,-0.23730311030088566,0.045607012638745274
4512,CA-2016-118969,2016-02-10,2016-03-10,First Class,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,0.7,-40.1808,2016,2,2016,3,-0.28089430737219184,-0.2938515523889252
4513,CA-2016-145240,2016-06-09,2016-08-09,First Class,Bruce Geld,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,0.8088,2016,6,2016,8,-0.35150537188610687,-0.1188768185171444
4514,CA-2016-120873,2016-10-27,2016-01-11,Second Class,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0.0,75.6548,2016,10,2016,1,0.0980705650467449,0.20062273579339535
4515,US-2017-111920,2017-10-22,2017-10-26,Standard Class,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,12.0252,2017,10,2017,10,-0.31034018666594226,-0.07099670734261622
4516,US-2016-128678,2016-09-15,2016-09-20,Standard Class,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,0.0,10.058,2016,9,2016,9,-0.33447194476195397,-0.07939421052568135
4517,US-2016-128678,2016-09-15,2016-09-20,Standard Class,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,0.2,15.8158,2016,9,2016,9,-0.2907267151921626,-0.054815548555646534
